week_day,day,bicycle_flux,cargo_bicycle_flux,moped_flux,scooter_flux,id,bicycle_min,bicycle_max,bicycle_diff,cargo_bicycle_min,cargo_bicycle_max,cargo_bicycle_diff,moped_min,moped_max,moped_diff,scooter_min,scooter_max,scooter_diff,bicycle_avg,cargo_bicycle_avg,moped_avg,scooter_avg,nearest_train_station_name_walking,nearest_train_station_distance_walking,nearest_metro_station_name_walking,nearest_metro_station_distance_walking,nearest_train_station_name_bicycling,nearest_train_station_distance_bicycling,nearest_metro_station_name_bicycling,nearest_metro_station_distance_bicycling,nearest_train_station_name_driving,nearest_train_station_distance_driving,nearest_metro_station_name_driving,nearest_metro_station_distance_driving,nearest_train_station_name_transit,nearest_train_station_distance_transit,nearest_metro_station_name_transit,nearest_metro_station_distance_transit,population,highest_percentage_age,predicted_mean_disposable_household_income
sunday,0,0.0,0.0,72.0,0.0,Hoofdweg e.o._0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,3.0,0.0,14.833333333333334,0.0,Amsterdam Lelylaan Station,2245,Jan van Galenstraat,718,Amsterdam Lelylaan Station,2594,Postjesweg,1054,Amsterdam Lelylaan Station,2812,Postjesweg,1054,Amsterdam Sloterdijk Station,2974,Jan van Galenstraat,718.0,10148.0,27 - 65 years (%),40283.8
sunday,0,0.0,0.0,11.0,0.0,Houthavens_0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.875,1.0,Amsterdam Centraal Station,2359,Centraal Station,2359,Amsterdam Centraal Station,2308,Centraal Station,2308,Amsterdam Centraal Station,2276,Centraal Station,2276,Amsterdam Centraal Station,2906,Centraal Station,2906.0,4661.0,27 - 65 years (%),49714.7
sunday,0,0.0,0.0,0.0,0.0,IJburg-Oost_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Science Park Station,4249,Station Diemen-Zuid,5990,Amsterdam Science Park Station,4365,Verrijn Stuartweg,6286,Amsterdam Muiderpoort Station,6045,Verrijn Stuartweg,7355,Amsterdam Muiderpoort Station,6209,Centraal Station,7768.0,622.0,27 - 65 years (%),39520.1
sunday,0,11.0,24.0,34.0,0.0,IJburg-West_0,10.0,16.0,6.0,0.0,6.0,6.0,29.0,37.0,8.0,0.0,0.0,0.0,14.5,4.833333333333333,33.208333333333336,0.0,Amsterdam Science Park Station,3678,Station Diemen-Zuid,5419,Amsterdam Science Park Station,3793,Verrijn Stuartweg,5715,Amsterdam Muiderpoort Station,5473,Waterlooplein,7405,Amsterdam Muiderpoort Station,5549,Centraal Station,7109.0,16306.0,27 - 65 years (%),59588.1
sunday,0,13.0,0.0,20.0,0.0,IJburg-Zuid_0,3.0,11.0,8.0,0.0,0.0,0.0,13.0,20.0,7.0,0.0,0.0,0.0,8.0,0.0,15.958333333333334,0.0,Amsterdam Science Park Station,4932,Station Ganzenhoef,6088,Amsterdam Science Park Station,5148,Verrijn Stuartweg,6724,Amsterdam Muiderpoort Station,7002,Verrijn Stuartweg,6439,Amsterdam Muiderpoort Station,6940,Station Ganzenhoef,7204.0,8206.0,27 - 65 years (%),54624.5
sunday,0,0.0,0.0,14.0,0.0,IJplein/Vogelbuurt_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,3.4166666666666665,0.0,Amsterdam Centraal Station,1391,Centraal Station,1391,Amsterdam Centraal Station,1407,Centraal Station,1407,Amsterdam Muiderpoort Station,13095,Noord,2042,Amsterdam Centraal Station,1383,Centraal Station,1383.0,7943.0,27 - 65 years (%),38778.2
sunday,0,0.0,13.0,28.0,0.0,IJselbuurt_0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.25,2.3333333333333335,0.0,Amsterdam Centraal Station,1516,Waterlooplein,121,Amsterdam Centraal Station,1504,Waterlooplein,138,Amsterdam Muiderpoort Station,2836,Waterlooplein,134,Amsterdam Lelylaan Station,3609,Waterlooplein,121.0,5227.0,27 - 65 years (%),42449.9
sunday,0,1.0,2.0,10.0,0.0,Indische Buurt-Oost_0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,2.9583333333333335,0.75,1.3333333333333333,0.0,Amsterdam Muiderpoort Station,772,Weesperplein,2395,Amsterdam Muiderpoort Station,759,Weesperplein,2652,Amsterdam Muiderpoort Station,759,Wibautstraat,2672,Amsterdam Muiderpoort Station,806,Wibautstraat,2955.0,9810.0,27 - 65 years (%),39530.3
sunday,0,17.0,5.0,44.0,0.0,Indische Buurt-West_0,7.0,10.0,3.0,0.0,2.0,2.0,0.0,13.0,13.0,0.0,0.0,0.0,8.208333333333334,1.0833333333333333,6.541666666666667,0.0,Amsterdam Muiderpoort Station,534,Weesperplein,2133,Amsterdam Muiderpoort Station,534,Weesperplein,2385,Amsterdam Muiderpoort Station,585,Weesperplein,2392,Amsterdam Muiderpoort Station,534,Wibautstraat,2699.0,12271.0,27 - 65 years (%),39946.9
sunday,0,0.0,0.0,81.0,0.0,Jordaan_0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,15.416666666666666,0.0,Amsterdam Centraal Station,1719,Rokin,1244,Amsterdam Centraal Station,1780,Rokin,1531,Amsterdam Centraal Station,2005,Centraal Station,2005,Amsterdam Centraal Station,1777,Rokin,1532.0,19551.0,27 - 65 years (%),45338.3
sunday,0,0.0,0.0,0.0,0.0,K-buurt_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Bijlmer ArenA Station,3057,Kraaiennest station,401,Amsterdam Bijlmer ArenA Station,3381,Kraaiennest station,413,Amsterdam Bijlmer ArenA Station,3104,Kraaiennest station,401,Amsterdam Bijlmer ArenA Station,3871,Kraaiennest station,401.0,7436.0,27 - 65 years (%),39520.1
sunday,0,0.0,0.0,1.0,0.0,Kadoelen_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,Amsterdam Centraal Station,5826,Noorderpark,3573,Amsterdam Centraal Station,5481,Noorderpark,3647,Amsterdam Sloterdijk Station,9889,Noorderpark,3814,Amsterdam Centraal Station,6670,Noorderpark,3732.0,3565.0,27 - 65 years (%),53436.1
sunday,0,7.0,0.0,68.0,0.0,Landlust_0,4.0,9.0,5.0,0.0,0.0,0.0,4.0,28.0,24.0,0.0,0.0,0.0,5.833333333333333,0.0,20.041666666666668,0.0,Amsterdam Sloterdijk Station,1770,Jan van Galenstraat,1271,Amsterdam Sloterdijk Station,1948,Station Sloterdijk,1685,Amsterdam Sloterdijk Station,1839,Station Sloterdijk,1776,Amsterdam Sloterdijk Station,2045,Jan van Galenstraat,1271.0,18646.0,27 - 65 years (%),40605.4
sunday,0,0.0,0.0,11.0,0.0,Lutkemeer/Ookmeer_0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,3.5833333333333335,0.0,Amsterdam Lelylaan Station,6902,Station Lelylaan,6806,Amsterdam Lelylaan Station,6631,Station Lelylaan,6616,Amsterdam Sloterdijk Station,8376,Henk Sneevlietweg,7970,Amsterdam Lelylaan Station,7328,Station Lelylaan,7279.0,1252.0,27 - 65 years (%),57204.5
sunday,0,7.0,15.0,62.0,0.0,Middenmeer_0,7.0,12.0,5.0,3.0,7.0,4.0,5.0,29.0,24.0,0.0,0.0,0.0,8.916666666666666,5.666666666666667,17.708333333333332,0.0,Amsterdam Science Park Station,376,Amstelstation,2726,Amsterdam Science Park Station,913,Amstelstation,2698,Amsterdam Science Park Station,1246,Amstelstation,4148,Amsterdam Science Park Station,376,Amstelstation,3195.0,15708.0,27 - 65 years (%),56245.0
sunday,0,0.0,0.0,79.0,0.0,Museumkwartier_0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,8.625,0.0,Amsterdam Zuid Station,2098,Vijzelgracht,1299,Amsterdam Zuid Station,2599,De Pijp,1963,Amsterdam Zuid Station,2608,De Pijp,1963,Amsterdam Zuid Station,3244,Vijzelgracht,1462.0,12644.0,27 - 65 years (%),76098.1
sunday,0,0.0,0.0,0.0,0.0,Nellestein_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,2823,Gaasperplas,0,Amsterdam Holendrecht Station,2952,Gaasperplas,0,Amsterdam Bijlmer ArenA Station,5864,Gaasperplas,0,Amsterdam Bijlmer ArenA Station,4665,Gaasperplas,0.0,3118.0,27 - 65 years (%),43728.1
sunday,0,15.0,15.0,46.0,0.0,Nieuwe Pijp_0,1.0,6.0,5.0,0.0,6.0,6.0,0.0,13.0,13.0,0.0,0.0,0.0,3.9583333333333335,3.5,5.0,0.0,Amsterdam RAI Station,2146,De Pijp,340,Amsterdam RAI Station,2127,De Pijp,346,Amsterdam RAI Station,2086,De Pijp,1125,Amsterdam RAI Station,2234,De Pijp,340.0,12571.0,27 - 65 years (%),43678.8
sunday,0,0.0,0.0,1.0,0.0,Nieuwendammerdijk/Buiksloterdijk_0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.875,0.0,Amsterdam Centraal Station,3212,Noorderpark,991,Amsterdam Centraal Station,4141,Noorderpark,1161,Amsterdam Sloterdijk Station,11601,Noorderpark,984,Amsterdam Centraal Station,3645,Noorderpark,991.0,1703.0,27 - 65 years (%),68635.7
sunday,0,0.0,0.0,44.0,0.0,Nieuwmarkt/Lastage_0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,13.375,0.0,Amsterdam Centraal Station,787,Nieuwmarkt,0,Amsterdam Centraal Station,958,Nieuwmarkt,0,Amsterdam Muiderpoort Station,4105,Nieuwmarkt,0,Amsterdam Centraal Station,1008,Rokin,736.0,9913.0,27 - 65 years (%),48220.5
sunday,0,0.0,0.0,3.0,0.0,Noordelijke IJ-oevers-Oost_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,Amsterdam Centraal Station,1488,Centraal Station,1488,Amsterdam Centraal Station,1467,Centraal Station,1467,Amsterdam Centraal Station,2193,Waterlooplein,2103,Amsterdam Centraal Station,1899,Centraal Station,1899.0,399.0,27 - 65 years (%),40842.6
sunday,0,0.0,2.0,21.0,0.0,Noordelijke IJ-oevers-West_0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,9.0,8.0,0.0,0.0,0.0,5.0,0.7916666666666666,6.291666666666667,0.0,Amsterdam Centraal Station,1488,Centraal Station,1488,Amsterdam Centraal Station,1467,Centraal Station,1467,Amsterdam Centraal Station,2193,Waterlooplein,2103,Amsterdam Centraal Station,1899,Centraal Station,1899.0,9406.0,27 - 65 years (%),54318.9
sunday,0,8.0,7.0,41.0,0.0,Omval/Overamstel_0,1.0,6.0,5.0,0.0,3.0,3.0,2.0,14.0,12.0,0.0,0.0,0.0,3.5833333333333335,2.0416666666666665,8.291666666666666,0.0,Amsterdam Duivendrecht Station,2800,Spaklerweg,175,Amsterdam Duivendrecht Station,2893,Spaklerweg,175,Amsterdam RAI Station,4131,Overamstel,3506,Amsterdam Duivendrecht Station,2364,Spaklerweg,175.0,5554.0,27 - 65 years (%),56818.6
sunday,0,26.0,18.0,52.0,0.0,Oostelijk Havengebied_0,29.0,37.0,8.0,4.0,12.0,8.0,8.0,28.0,20.0,0.0,0.0,0.0,33.791666666666664,8.958333333333334,17.875,0.0,Amsterdam Muiderpoort Station,1821,Weesperplein,2631,Amsterdam Muiderpoort Station,1903,Centraal Station,2875,Amsterdam Muiderpoort Station,2182,Waterlooplein,3064,Amsterdam Muiderpoort Station,1966,Weesperplein,2786.0,20575.0,27 - 65 years (%),56955.3
sunday,0,0.0,3.0,37.0,0.0,Oostelijke Eilanden/Kadijken_0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,17.0,14.0,0.0,0.0,0.0,0.0,1.625,9.416666666666666,0.0,Amsterdam Centraal Station,1580,Waterlooplein,1000,Amsterdam Centraal Station,1692,Waterlooplein,1091,Amsterdam Muiderpoort Station,2859,Waterlooplein,1245,Amsterdam Centraal Station,2490,Weesperplein,1155.0,14675.0,27 - 65 years (%),44698.2
sunday,0,32.0,12.0,28.0,0.0,Oosterparkbuurt_0,15.0,25.0,10.0,0.0,4.0,4.0,2.0,10.0,8.0,0.0,0.0,0.0,18.875,3.2916666666666665,5.25,0.0,Amsterdam Muiderpoort Station,1047,Wibautstraat,897,Amsterdam Muiderpoort Station,1275,Weesperplein,1004,Amsterdam Muiderpoort Station,1779,Weesperplein,1033,Amsterdam Muiderpoort Station,1252,Wibautstraat,1212.0,10693.0,27 - 65 years (%),42026.9
sunday,0,0.0,0.0,0.0,0.0,Oostzanerwerf_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,5846,Noorderpark,4467,Amsterdam Centraal Station,7451,Noorderpark,4788,Amsterdam Sloterdijk Station,7184,Noorderpark,5451,Amsterdam Sloterdijk Station,5637,Station Sloterdijk,5631.0,8871.0,27 - 65 years (%),39520.1
sunday,0,4.0,0.0,22.0,0.0,Osdorp-Midden_0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,13.0,8.0,0.0,0.0,0.0,1.5,0.0,7.166666666666667,0.0,Amsterdam Lelylaan Station,3074,Station Lelylaan,2979,Amsterdam Lelylaan Station,3313,Station Lelylaan,3295,Amsterdam Lelylaan Station,3788,Station Lelylaan,3354,Amsterdam Lelylaan Station,3846,Station Lelylaan,3797.0,15486.0,27 - 65 years (%),41761.0
sunday,0,1.0,5.0,26.0,0.0,Osdorp-Oost_0,2.0,3.0,1.0,0.0,3.0,3.0,4.0,11.0,7.0,0.0,0.0,0.0,2.3333333333333335,2.25,7.041666666666667,0.0,Amsterdam Lelylaan Station,2722,Station Lelylaan,2626,Amsterdam Lelylaan Station,2891,Station Lelylaan,2876,Amsterdam Lelylaan Station,3206,Station Lelylaan,2772,Amsterdam Lelylaan Station,3008,Station Lelylaan,2959.0,17650.0,27 - 65 years (%),41196.7
sunday,0,0.0,16.0,80.0,0.0,Oude Pijp_0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,41.0,39.0,0.0,0.0,0.0,0.0,3.875,11.916666666666666,0.0,Amsterdam RAI Station,2116,Vijzelgracht,605,Amsterdam RAI Station,2150,Vijzelgracht,764,Amsterdam Zuid Station,2434,De Pijp,1280,Amsterdam RAI Station,1972,De Pijp,688.0,14879.0,27 - 65 years (%),44731.9
sunday,0,0.0,0.0,56.0,0.0,Overtoomse Sluis_0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,12.541666666666666,0.0,Amsterdam Lelylaan Station,1963,Postjesweg,1491,Amsterdam Lelylaan Station,2038,Postjesweg,1492,Amsterdam Lelylaan Station,2186,Postjesweg,1498,Amsterdam Lelylaan Station,2168,Postjesweg,1836.0,7943.0,27 - 65 years (%),47529.9
sunday,0,9.0,0.0,43.0,0.0,Overtoomse Veld_0,7.0,13.0,6.0,0.0,0.0,0.0,1.0,14.0,13.0,0.0,0.0,0.0,9.208333333333334,0.0,7.375,0.0,Amsterdam Lelylaan Station,1141,Postjesweg,416,Amsterdam Lelylaan Station,1376,Postjesweg,1087,Amsterdam Lelylaan Station,1335,Station Lelylaan,1117,Amsterdam Lelylaan Station,1368,Postjesweg,416.0,14674.0,27 - 65 years (%),43198.4
sunday,0,1.0,1.0,19.0,0.0,Prinses Irenebuurt e.o._0,8.0,9.0,1.0,0.0,1.0,1.0,1.0,8.0,7.0,0.0,0.0,0.0,8.458333333333334,0.4166666666666667,3.5833333333333335,0.0,Amsterdam Zuid Station,358,Station Zuid,593,Amsterdam Zuid Station,342,Station Zuid,626,Amsterdam Zuid Station,735,Amstelveenseweg,2171,Amsterdam Zuid Station,358,Station Zuid,593.0,1401.0,27 - 65 years (%),78523.3
sunday,0,0.0,0.0,0.0,0.0,Reigersbos_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,1480,Reigersbos,0,Amsterdam Holendrecht Station,1624,Reigersbos,0,Amsterdam Holendrecht Station,1821,Reigersbos,0,Amsterdam Holendrecht Station,1357,Station Zuid,593.0,8546.0,27 - 65 years (%),39520.1
sunday,0,0.0,9.0,40.0,0.0,Rijnbuurt_0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,12.0,10.0,0.0,0.0,0.0,0.0,3.2083333333333335,7.166666666666667,0.0,Amsterdam RAI Station,1407,Europaplein,1154,Amsterdam RAI Station,1396,Europaplein,1008,Amsterdam RAI Station,1385,Station RAI,1385,Amsterdam RAI Station,1492,Europaplein,1236.0,8991.0,27 - 65 years (%),43905.5
sunday,0,5.0,19.0,52.0,0.0,Scheldebuurt_0,3.0,8.0,5.0,3.0,12.0,9.0,3.0,15.0,12.0,0.0,0.0,0.0,4.875,9.291666666666666,8.583333333333334,0.0,Amsterdam RAI Station,783,Europaplein,248,Amsterdam RAI Station,797,Europaplein,347,Amsterdam RAI Station,893,Europaplein,467,Amsterdam RAI Station,886,Europaplein,248.0,15002.0,27 - 65 years (%),53140.7
sunday,0,11.0,0.0,23.0,0.0,Schinkelbuurt_0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0,3.125,0.0,6.5,0.0,Amsterdam Zuid Station,2008,Amstelveenseweg,1479,Amsterdam Lelylaan Station,2236,Amstelveenseweg,1580,Amsterdam Lelylaan Station,2265,Heemstedestraat,1701,Amsterdam Zuid Station,2542,Amstelveenseweg,1668.0,3932.0,27 - 65 years (%),45391.7
sunday,0,7.0,0.0,35.0,0.0,Sloten/Nieuw-Sloten_0,5.0,8.0,3.0,0.0,0.0,0.0,31.0,41.0,10.0,0.0,0.0,0.0,6.416666666666667,0.0,36.75,0.0,Amsterdam Lelylaan Station,4330,Henk Sneevlietweg,3402,Amsterdam Lelylaan Station,4742,Henk Sneevlietweg,3632,Amsterdam Lelylaan Station,5089,Henk Sneevlietweg,4356,Amsterdam Lelylaan Station,5230,Heemstedestraat,3866.0,14716.0,27 - 65 years (%),55183.8
sunday,0,32.0,0.0,65.0,0.0,Sloterdijk Nieuw-West_0,6.0,20.0,14.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,13.875,0.0,11.291666666666666,0.0,Amsterdam Sloterdijk Station,875,Station Sloterdijk,869,Amsterdam Sloterdijk Station,1056,Station Sloterdijk,1082,Amsterdam Sloterdijk Station,1500,Station Sloterdijk,811,Amsterdam Sloterdijk Station,1230,Station Sloterdijk,1224.0,1185.0,18 - 26 years (%),28594.4
sunday,0,7.0,2.0,24.0,0.0,Sloterdijk-West_0,5.0,10.0,5.0,1.0,2.0,1.0,1.0,14.0,13.0,0.0,0.0,0.0,7.083333333333333,1.9583333333333333,5.791666666666667,0.0,Amsterdam Sloterdijk Station,875,Station Sloterdijk,869,Amsterdam Sloterdijk Station,1056,Station Sloterdijk,1082,Amsterdam Sloterdijk Station,1500,Station Sloterdijk,811,Amsterdam Sloterdijk Station,1230,Station Sloterdijk,1224.0,660.0,27 - 65 years (%),48223.9
sunday,0,3.0,0.0,26.0,0.0,Slotermeer-Noordoost_0,1.0,3.0,2.0,0.0,0.0,0.0,6.0,13.0,7.0,0.0,0.0,0.0,2.2083333333333335,0.0,9.791666666666666,0.0,Amsterdam Sloterdijk Station,1346,Burg. De Vlugtlaan,770,Amsterdam Sloterdijk Station,1447,Burg. De Vlugtlaan,810,Amsterdam Sloterdijk Station,2736,Burg. De Vlugtlaan,925,Amsterdam Sloterdijk Station,1892,Burg. De Vlugtlaan,953.0,9208.0,27 - 65 years (%),39912.7
sunday,0,0.0,0.0,1.0,0.0,Slotermeer-West_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,Amsterdam Sloterdijk Station,3027,Burg. De Vlugtlaan,2358,Amsterdam Sloterdijk Station,2806,Burg. De Vlugtlaan,2356,Amsterdam Sloterdijk Station,2706,Burg. De Vlugtlaan,2356,Amsterdam Sloterdijk Station,3587,Burg. De Vlugtlaan,2572.0,10703.0,27 - 65 years (%),39520.1
sunday,0,0.0,0.0,19.0,0.0,Slotermeer-Zuidoost_0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,3.5833333333333335,0.0,Amsterdam Holendrecht Station,1883,Reigersbos,1520,Amsterdam Holendrecht Station,2003,Reigersbos,1564,Amsterdam Bijlmer ArenA Station,2340,Kraaiennest station,2264,Amsterdam Duivendrecht Station,1685,Strandvliet,802.0,6758.0,27 - 65 years (%),39520.1
sunday,0,0.0,0.0,16.0,0.0,Slotervaart-Noord_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,Amsterdam Lelylaan Station,574,Station Lelylaan,611,Amsterdam Lelylaan Station,628,Station Lelylaan,614,Amsterdam Lelylaan Station,764,Station Lelylaan,603,Amsterdam Lelylaan Station,906,Station Lelylaan,1001.0,7805.0,27 - 65 years (%),44686.5
sunday,0,7.0,0.0,34.0,0.0,Slotervaart-Zuid_0,6.0,9.0,3.0,0.0,0.0,0.0,4.0,12.0,8.0,0.0,0.0,0.0,7.25,0.0,6.958333333333333,0.0,Amsterdam Lelylaan Station,574,Station Lelylaan,611,Amsterdam Lelylaan Station,628,Station Lelylaan,614,Amsterdam Lelylaan Station,764,Station Lelylaan,603,Amsterdam Lelylaan Station,906,Station Lelylaan,1001.0,11088.0,27 - 65 years (%),41772.0
sunday,0,0.0,0.0,59.0,0.0,Spaarndammerbuurt/Zeeheldenbuurt_0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,14.208333333333334,0.0,Amsterdam Sloterdijk Station,2427,Isolatorweg,1554,Amsterdam Sloterdijk Station,2460,Isolatorweg,1821,Amsterdam Centraal Station,3197,Isolatorweg,2247,Amsterdam Centraal Station,3563,Isolatorweg,2218.0,10818.0,27 - 65 years (%),39947.9
sunday,0,0.0,0.0,62.0,0.0,Staatsliedenbuurt_0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,Amsterdam Centraal Station,2406,Jan van Galenstraat,2102,Amsterdam Centraal Station,2569,Jan van Galenstraat,2104,Amsterdam Centraal Station,2824,Jan van Galenstraat,2645,Amsterdam Centraal Station,4052,Jan van Galenstraat,2676.0,12970.0,27 - 65 years (%),42348.2
sunday,0,30.0,0.0,62.0,0.0,Stadionbuurt_0,4.0,20.0,16.0,0.0,0.0,0.0,7.0,37.0,30.0,0.0,0.0,0.0,9.291666666666666,0.0,21.458333333333332,0.0,Amsterdam Zuid Station,1380,Amstelveenseweg,853,Amsterdam Zuid Station,1766,Amstelveenseweg,944,Amsterdam Zuid Station,1635,Amstelveenseweg,1875,Amsterdam Zuid Station,1839,Amstelveenseweg,1094.0,11768.0,27 - 65 years (%),46512.9
sunday,0,3.0,8.0,21.0,0.0,Transvaalbuurt_0,2.0,4.0,2.0,1.0,5.0,4.0,2.0,10.0,8.0,0.0,0.0,0.0,2.5416666666666665,3.3333333333333335,6.041666666666667,0.0,Amsterdam Muiderpoort Station,1515,Wibautstraat,412,Amsterdam Muiderpoort Station,1863,Wibautstraat,412,Amsterdam Muiderpoort Station,1863,Wibautstraat,741,Amsterdam Muiderpoort Station,2077,Wibautstraat,412.0,8878.0,27 - 65 years (%),40538.5
sunday,0,0.0,0.0,0.0,0.0,Tuindorp Buiksloot_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,2990,Noord,449,Amsterdam Centraal Station,3148,Noorderpark,1149,Amsterdam Muiderpoort Station,8603,Noord,599,Amsterdam Centraal Station,3100,Noord,449.0,1909.0,27 - 65 years (%),40683.7
sunday,0,0.0,0.0,0.0,0.0,Tuindorp Nieuwendam_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,4200,Noord,1357,Amsterdam Centraal Station,5158,Noord,1800,Amsterdam Muiderpoort Station,6769,Noord,1325,Amsterdam Centraal Station,4842,Noord,1865.0,3468.0,27 - 65 years (%),40588.6
sunday,0,0.0,0.0,0.0,0.0,Tuindorp Oostzaan_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,4379,Noorderpark,3249,Amsterdam Centraal Station,4915,Noorderpark,4077,Amsterdam Sloterdijk Station,8701,Noorderpark,3350,Amsterdam Centraal Station,5807,Noorderpark,4057.0,12048.0,27 - 65 years (%),41928.5
sunday,0,0.0,0.0,23.0,0.0,Van Galenbuurt_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,6.125,0.0,Amsterdam Sloterdijk Station,2381,Jan van Galenstraat,386,Amsterdam Lelylaan Station,3173,Jan van Galenstraat,1145,Amsterdam Sloterdijk Station,2482,Burg. De Vlugtlaan,1281,Amsterdam Sloterdijk Station,2650,Jan van Galenstraat,386.0,7917.0,27 - 65 years (%),37855.7
sunday,0,0.0,0.0,29.0,0.0,Van Lennepbuurt_0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,Amsterdam Centraal Station,2812,Postjesweg,1732,Amsterdam Centraal Station,3243,Postjesweg,1738,Amsterdam Zuid Station,3776,Jan van Galenstraat,2250,Amsterdam Centraal Station,3209,Postjesweg,1904.0,6895.0,27 - 65 years (%),40155.8
sunday,0,0.0,0.0,3.0,0.0,Venserpolder_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,Amsterdam Duivendrecht Station,731,Venserpolder,0,Amsterdam Duivendrecht Station,862,Venserpolder,0,Amsterdam Duivendrecht Station,862,Venserpolder,0,Amsterdam Duivendrecht Station,731,Station Duivendrecht,731.0,8512.0,27 - 65 years (%),39520.1
sunday,0,0.0,1.0,12.0,0.0,Volewijck_0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.25,0.0,Amsterdam Centraal Station,2538,Noorderpark,386,Amsterdam Centraal Station,2551,Noorderpark,389,Amsterdam Sloterdijk Station,12332,Noorderpark,254,Amsterdam Centraal Station,2418,Noorderpark,386.0,9364.0,27 - 65 years (%),37474.4
